measurement_id,sensor,measured_at,humdity,weather_measured_at,weather_himidity,weather_precipitation,weather_cloud,weather_temperature,weather_uv_index,weather_pressure
1364,MAIN,2023-04-23 04:16:18.136907,38.533,2023-04-23 04:15:00.000000,93,0.0,75,8.0,1.0,1007.00
1365,MAIN,2023-04-23 04:21:19.901648,38.483,2023-04-23 04:15:00.000000,93,0.0,75,8.0,1.0,1007.00
1366,MAIN,2023-04-23 04:26:21.682088,37.667,2023-04-23 04:15:00.000000,87,0.0,25,10.0,1.0,1007.00
1367,MAIN,2023-04-23 04:31:23.436545,38.983,2023-04-23 04:30:00.000000,93,0.0,75,8.0,1.0,1007.00
1368,MAIN,2023-04-23 04:36:25.250324,40.267,2023-04-23 04:30:00.000000,93,0.0,100,9.0,1.0,1007.00
1369,MAIN,2023-04-23 04:41:27.218930,39.383,2023-04-23 04:30:00.000000,93,0.0,100,9.0,1.0,1007.00
1370,MAIN,2023-04-23 04:46:29.002395,38.617,2023-04-23 04:45:00.000000,93,0.0,100,9.0,1.0,1007.00
1371,MAIN,2023-04-23 04:51:30.951550,38.233,2023-04-23 04:45:00.000000,93,0.0,100,9.0,1.0,1007.00
1372,MAIN,2023-04-23 04:56:32.783806,38.050,2023-04-23 04:45:00.000000,93,0.0,100,9.0,1.0,1007.00
1373,MAIN,2023-04-23 05:01:34.520385,38.633,2023-04-23 04:45:00.000000,93,0.0,100,9.0,1.0,1007.00
1374,MAIN,2023-04-23 05:06:36.286828,39.650,2023-04-23 05:00:00.000000,93,0.0,100,9.0,4.0,1007.00
1375,MAIN,2023-04-23 05:11:38.092996,37.867,2023-04-23 05:00:00.000000,93,0.0,100,9.0,4.0,1007.00
1376,MAIN,2023-04-23 05:16:39.882987,39.250,2023-04-23 05:15:00.000000,93,0.0,100,9.0,4.0,1007.00
1377,MAIN,2023-04-23 05:21:41.634531,37.183,2023-04-23 05:15:00.000000,93,0.0,100,9.0,4.0,1007.00
1378,MAIN,2023-04-23 05:26:43.425349,37.817,2023-04-23 05:15:00.000000,93,0.0,100,9.0,4.0,1007.00
1379,MAIN,2023-04-23 05:31:45.294913,37.783,2023-04-23 05:30:00.000000,93,0.0,100,9.0,4.0,1007.00
1380,MAIN,2023-04-23 05:36:47.073453,38.983,2023-04-23 05:30:00.000000,93,0.0,100,9.0,4.0,1007.00
1381,MAIN,2023-04-23 05:41:48.854470,38.817,2023-04-23 05:30:00.000000,93,0.0,100,9.0,4.0,1007.00
1382,MAIN,2023-04-23 05:46:50.609562,38.483,2023-04-23 05:45:00.000000,93,0.0,100,9.0,4.0,1007.00
1383,MAIN,2023-04-23 05:51:52.393726,38.667,2023-04-23 05:45:00.000000,93,0.0,100,9.0,4.0,1007.00
1384,MAIN,2023-04-23 05:56:54.186929,38.917,2023-04-23 05:45:00.000000,93,0.0,100,9.0,4.0,1007.00
1385,MAIN,2023-04-23 06:01:56.118382,40.117,2023-04-23 06:00:00.000000,93,0.0,100,9.0,4.0,1007.00
1386,MAIN,2023-04-23 06:06:57.916810,38.517,2023-04-23 06:00:00.000000,87,0.0,50,11.0,4.0,1007.00
1387,MAIN,2023-04-23 06:11:59.776082,37.533,2023-04-23 06:00:00.000000,93,0.0,100,9.0,4.0,1007.00
1388,MAIN,2023-04-23 06:17:01.584796,39.683,2023-04-23 06:15:00.000000,94,0.0,0,10.0,4.0,1007.00
1389,MAIN,2023-04-23 06:22:03.571718,37.917,2023-04-23 06:15:00.000000,94,0.0,0,10.0,4.0,1007.00
1390,MAIN,2023-04-23 06:27:05.339417,38.100,2023-04-23 06:15:00.000000,94,0.0,0,10.0,4.0,1007.00
1391,MAIN,2023-04-23 06:32:07.115464,38.383,2023-04-23 06:30:00.000000,94,0.0,25,10.0,4.0,1007.00
1392,MAIN,2023-04-23 06:37:08.902352,38.200,2023-04-23 06:30:00.000000,94,0.0,25,10.0,4.0,1007.00
1393,MAIN,2023-04-23 06:42:10.694586,38.367,2023-04-23 06:30:00.000000,87,0.0,0,11.0,1.0,1007.00
1394,MAIN,2023-04-23 06:47:12.443157,37.217,2023-04-23 06:45:00.000000,94,0.0,25,10.0,4.0,1007.00
1395,MAIN,2023-04-23 06:52:14.223381,38.533,2023-04-23 06:45:00.000000,94,0.0,25,10.0,4.0,1007.00
1396,MAIN,2023-04-23 06:57:16.003676,36.733,2023-04-23 06:45:00.000000,94,0.0,25,10.0,4.0,1007.00
1397,MAIN,2023-04-23 07:02:17.781788,38.867,2023-04-23 07:00:00.000000,94,0.0,25,10.0,4.0,1007.00
1398,MAIN,2023-04-23 07:07:19.610045,38.800,2023-04-23 07:00:00.000000,94,0.0,25,10.0,4.0,1007.00
1399,MAIN,2023-04-23 07:12:21.329023,40.167,2023-04-23 07:00:00.000000,94,0.0,25,10.0,4.0,1007.00
1400,MAIN,2023-04-23 07:17:23.322117,39.067,2023-04-23 07:15:00.000000,94,0.0,25,11.0,4.0,1007.00
1401,MAIN,2023-04-23 07:22:25.075240,39.383,2023-04-23 07:15:00.000000,94,0.0,25,11.0,4.0,1007.00
1402,MAIN,2023-04-23 07:27:26.878901,38.967,2023-04-23 07:15:00.000000,82,0.0,0,12.0,4.0,1007.00
1403,MAIN,2023-04-23 07:32:28.638460,39.633,2023-04-23 07:30:00.000000,88,0.0,25,12.0,4.0,1007.00
1404,MAIN,2023-04-23 07:37:30.518013,38.200,2023-04-23 07:30:00.000000,88,0.0,25,12.0,4.0,1007.00
1405,MAIN,2023-04-23 07:42:32.419044,39.617,2023-04-23 07:30:00.000000,88,0.0,25,12.0,4.0,1007.00
1406,MAIN,2023-04-23 07:47:34.170488,40.300,2023-04-23 07:45:00.000000,88,0.0,25,12.0,4.0,1007.00
1407,MAIN,2023-04-23 07:52:35.943983,39.150,2023-04-23 07:45:00.000000,82,0.0,0,13.0,4.0,1007.00
1408,MAIN,2023-04-23 07:57:37.752220,37.633,2023-04-23 07:45:00.000000,88,0.0,25,12.0,4.0,1007.00
1409,MAIN,2023-04-23 08:02:39.649733,38.700,2023-04-23 08:00:00.000000,88,0.0,25,12.0,5.0,1007.00
1410,MAIN,2023-04-23 08:07:41.391463,38.167,2023-04-23 08:00:00.000000,82,0.0,0,13.0,5.0,1007.00
1411,MAIN,2023-04-23 08:12:43.163700,38.367,2023-04-23 08:00:00.000000,88,0.0,25,12.0,5.0,1007.00
1412,MAIN,2023-04-23 08:17:45.406575,39.700,2023-04-23 08:15:00.000000,77,0.0,0,14.0,5.0,1007.00
1413,MAIN,2023-04-23 08:22:47.224124,39.133,2023-04-23 08:15:00.000000,77,0.0,0,14.0,5.0,1007.00
1414,MAIN,2023-04-23 08:27:48.989267,36.967,2023-04-23 08:15:00.000000,77,0.0,0,14.0,5.0,1007.00
1415,MAIN,2023-04-23 08:32:50.979961,39.000,2023-04-23 08:30:00.000000,72,0.0,25,15.0,5.0,1006.00
1416,MAIN,2023-04-23 08:37:52.785702,40.050,2023-04-23 08:30:00.000000,72,0.0,25,15.0,5.0,1006.00
1417,MAIN,2023-04-23 08:42:54.642083,40.950,2023-04-23 08:30:00.000000,72,0.0,25,15.0,5.0,1006.00
1418,MAIN,2023-04-23 08:47:56.539970,38.300,2023-04-23 08:45:00.000000,72,0.0,25,15.0,5.0,1006.00
1419,MAIN,2023-04-23 08:52:58.288815,39.150,2023-04-23 08:45:00.000000,72,0.0,25,15.0,5.0,1006.00
1420,MAIN,2023-04-23 08:58:00.217704,39.317,2023-04-23 08:45:00.000000,67,0.0,0,15.0,5.0,1007.00
1421,MAIN,2023-04-23 09:03:02.041190,40.000,2023-04-23 09:00:00.000000,72,0.0,25,15.0,5.0,1006.00
1422,MAIN,2023-04-23 09:08:03.829207,38.367,2023-04-23 09:00:00.000000,72,0.0,25,15.0,5.0,1006.00
1423,MAIN,2023-04-23 09:13:05.753094,39.433,2023-04-23 09:00:00.000000,67,0.0,0,15.0,5.0,1007.00
1424,MAIN,2023-04-23 09:18:07.495434,40.967,2023-04-23 09:15:00.000000,72,0.0,25,16.0,5.0,1006.00
1425,MAIN,2023-04-23 09:23:09.356986,38.717,2023-04-23 09:15:00.000000,72,0.0,25,16.0,5.0,1006.00
1426,MAIN,2023-04-23 09:28:11.133966,39.817,2023-04-23 09:15:00.000000,72,0.0,25,16.0,5.0,1006.00
1427,MAIN,2023-04-23 09:33:12.905623,38.500,2023-04-23 09:30:00.000000,63,0.0,25,17.0,5.0,1006.00
1428,MAIN,2023-04-23 09:38:14.708468,39.467,2023-04-23 09:30:00.000000,63,0.0,25,17.0,5.0,1006.00
1429,MAIN,2023-04-23 09:43:16.587862,39.317,2023-04-23 09:30:00.000000,63,0.0,25,17.0,5.0,1006.00
1430,MAIN,2023-04-23 09:48:18.346007,41.050,2023-04-23 09:45:00.000000,63,0.0,25,17.0,5.0,1006.00
1431,MAIN,2023-04-23 09:53:20.322890,37.933,2023-04-23 09:45:00.000000,63,0.0,25,17.0,5.0,1006.00
1432,MAIN,2023-04-23 09:58:22.092353,39.333,2023-04-23 09:45:00.000000,68,0.0,25,16.0,5.0,1006.00
1433,MAIN,2023-04-23 10:03:23.881104,39.750,2023-04-23 10:00:00.000000,63,0.0,25,17.0,5.0,1006.00
1434,MAIN,2023-04-23 10:08:25.671378,37.900,2023-04-23 10:00:00.000000,63,0.0,25,17.0,5.0,1006.00
1435,MAIN,2023-04-23 10:13:27.537229,38.883,2023-04-23 10:00:00.000000,63,0.0,25,17.0,5.0,1006.00
1436,MAIN,2023-04-23 10:18:29.343469,39.967,2023-04-23 10:15:00.000000,59,0.0,50,17.0,5.0,1006.00
1437,MAIN,2023-04-23 10:23:31.081101,38.483,2023-04-23 10:15:00.000000,59,0.0,50,17.0,5.0,1006.00
1438,MAIN,2023-04-23 10:28:32.860889,39.917,2023-04-23 10:15:00.000000,63,0.0,25,17.0,5.0,1006.00
1439,MAIN,2023-04-23 10:33:34.638171,39.967,2023-04-23 10:30:00.000000,59,0.0,50,17.0,5.0,1006.00
1440,MAIN,2023-04-23 10:38:36.545030,41.867,2023-04-23 10:30:00.000000,59,0.0,50,17.0,5.0,1006.00
1441,MAIN,2023-04-23 10:43:38.316833,39.950,2023-04-23 10:30:00.000000,63,0.0,50,16.0,5.0,1006.00
1442,MAIN,2023-04-23 10:48:40.014721,41.367,2023-04-23 10:45:00.000000,59,0.0,50,17.0,5.0,1006.00
1443,MAIN,2023-04-23 10:53:41.880538,40.450,2023-04-23 10:45:00.000000,59,0.0,50,17.0,5.0,1006.00
1444,MAIN,2023-04-23 10:58:43.621334,40.167,2023-04-23 10:45:00.000000,59,0.0,50,17.0,5.0,1006.00
1445,MAIN,2023-04-23 11:03:45.453493,39.050,2023-04-23 11:00:00.000000,59,0.1,50,17.0,4.0,1006.00
1446,MAIN,2023-04-23 11:08:47.282559,38.817,2023-04-23 11:00:00.000000,59,0.1,50,17.0,4.0,1006.00
1447,MAIN,2023-04-23 11:13:49.054013,40.367,2023-04-23 11:00:00.000000,59,0.1,50,17.0,4.0,1006.00
1448,MAIN,2023-04-23 11:18:51.018676,40.667,2023-04-23 11:15:00.000000,52,0.1,37,18.0,4.0,1006.00
1449,MAIN,2023-04-23 11:23:52.795513,40.217,2023-04-23 11:15:00.000000,52,0.1,37,18.0,4.0,1006.00
1450,MAIN,2023-04-23 11:28:54.635118,40.883,2023-04-23 11:15:00.000000,52,0.0,37,18.0,4.0,1006.00
1451,MAIN,2023-04-23 11:33:56.479238,40.200,2023-04-23 11:30:00.000000,55,0.1,25,17.0,4.0,1005.00
1452,MAIN,2023-04-23 11:38:58.364447,39.767,2023-04-23 11:30:00.000000,55,0.1,25,17.0,4.0,1005.00
1453,MAIN,2023-04-23 11:44:00.265228,40.700,2023-04-23 11:30:00.000000,55,0.1,25,17.0,4.0,1005.00
1454,MAIN,2023-04-23 11:49:02.012350,40.500,2023-04-23 11:45:00.000000,55,0.1,25,17.0,4.0,1005.00
1455,MAIN,2023-04-23 11:54:03.937124,40.067,2023-04-23 11:45:00.000000,59,0.1,25,17.0,4.0,1005.00
1456,MAIN,2023-04-23 11:59:05.666261,40.217,2023-04-23 11:45:00.000000,55,0.1,25,17.0,4.0,1005.00
1457,MAIN,2023-04-23 12:04:07.457134,40.767,2023-04-23 12:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1458,MAIN,2023-04-23 12:09:09.208718,41.417,2023-04-23 12:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1459,MAIN,2023-04-23 12:14:10.990594,40.917,2023-04-23 12:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1460,MAIN,2023-04-23 12:19:12.757958,40.500,2023-04-23 12:15:00.000000,52,0.0,25,17.0,4.0,1005.00
1461,MAIN,2023-04-23 12:24:14.745776,40.917,2023-04-23 12:15:00.000000,52,0.0,25,17.0,4.0,1005.00
1462,MAIN,2023-04-23 12:29:16.516293,40.417,2023-04-23 12:15:00.000000,52,0.0,25,17.0,4.0,1005.00
1463,MAIN,2023-04-23 12:34:18.299869,39.700,2023-04-23 12:30:00.000000,55,0.0,25,17.0,4.0,1005.00
1464,MAIN,2023-04-23 12:39:20.087725,40.733,2023-04-23 12:30:00.000000,55,0.0,25,17.0,4.0,1005.00
1465,MAIN,2023-04-23 12:44:22.017370,41.017,2023-04-23 12:30:00.000000,55,0.0,0,17.0,4.0,1004.00
1466,MAIN,2023-04-23 12:49:23.826979,40.283,2023-04-23 12:45:00.000000,55,0.0,25,17.0,4.0,1005.00
1467,MAIN,2023-04-23 12:54:25.624310,39.467,2023-04-23 12:45:00.000000,55,0.0,25,17.0,4.0,1005.00
1468,MAIN,2023-04-23 12:59:27.378912,40.700,2023-04-23 12:45:00.000000,55,0.0,25,17.0,4.0,1005.00
1469,MAIN,2023-04-23 13:04:29.212203,40.650,2023-04-23 13:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1470,MAIN,2023-04-23 13:09:30.851149,40.483,2023-04-23 13:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1471,MAIN,2023-04-23 13:14:32.618642,40.967,2023-04-23 13:00:00.000000,55,0.0,25,17.0,4.0,1005.00
1472,MAIN,2023-04-23 13:19:34.391713,41.933,2023-04-23 13:15:00.000000,52,0.0,25,18.0,4.0,1004.00
1473,MAIN,2023-04-23 13:24:36.161366,41.583,2023-04-23 13:15:00.000000,52,0.0,25,18.0,4.0,1004.00
1474,MAIN,2023-04-23 13:29:37.949390,40.167,2023-04-23 13:15:00.000000,52,0.0,25,18.0,4.0,1004.00
1475,MAIN,2023-04-23 13:34:39.807004,42.350,2023-04-23 13:30:00.000000,49,0.0,0,18.0,4.0,1004.00
1476,MAIN,2023-04-23 13:39:41.607005,43.117,2023-04-23 13:30:00.000000,49,0.0,0,18.0,4.0,1004.00
1477,MAIN,2023-04-23 13:44:43.379662,41.567,2023-04-23 13:30:00.000000,49,0.0,0,18.0,4.0,1004.00
1478,MAIN,2023-04-23 13:49:45.132954,41.867,2023-04-23 13:45:00.000000,49,0.0,0,18.0,4.0,1004.00
1479,MAIN,2023-04-23 13:54:47.094679,41.050,2023-04-23 13:45:00.000000,49,0.0,0,18.0,4.0,1004.00
1480,MAIN,2023-04-23 13:59:49.109659,42.317,2023-04-23 13:45:00.000000,49,0.0,0,18.0,4.0,1004.00
1481,MAIN,2023-04-23 14:04:50.901545,41.717,2023-04-23 14:00:00.000000,49,0.6,0,18.0,3.0,1004.00
1482,MAIN,2023-04-23 14:09:52.670109,42.767,2023-04-23 14:00:00.000000,49,0.6,0,18.0,3.0,1004.00
1483,MAIN,2023-04-23 14:14:54.572459,42.533,2023-04-23 14:00:00.000000,49,0.8,0,18.0,3.0,1004.00
1484,MAIN,2023-04-23 14:19:56.323679,40.967,2023-04-23 14:15:00.000000,52,0.6,0,17.0,3.0,1003.00
1485,MAIN,2023-04-23 14:24:58.415425,42.967,2023-04-23 14:15:00.000000,52,0.6,0,17.0,3.0,1003.00
1486,MAIN,2023-04-23 14:30:00.203374,42.167,2023-04-23 14:15:00.000000,52,0.6,0,17.0,3.0,1003.00
1487,MAIN,2023-04-23 14:35:01.956464,41.400,2023-04-23 14:30:00.000000,52,0.3,0,17.0,4.0,1002.00
1488,MAIN,2023-04-23 14:40:03.744395,40.667,2023-04-23 14:30:00.000000,52,0.3,0,17.0,4.0,1003.00
1489,MAIN,2023-04-23 14:45:05.518157,41.517,2023-04-23 14:30:00.000000,52,0.3,0,17.0,4.0,1003.00
1490,MAIN,2023-04-23 14:50:07.292319,41.467,2023-04-23 14:45:00.000000,52,0.3,0,17.0,4.0,1003.00
1491,MAIN,2023-04-23 14:55:09.105214,41.483,2023-04-23 14:45:00.000000,52,0.3,0,17.0,4.0,1002.00
1492,MAIN,2023-04-23 15:00:10.839195,42.100,2023-04-23 15:00:00.000000,52,0.2,0,17.0,3.0,1002.00
1493,MAIN,2023-04-23 15:05:12.648479,42.950,2023-04-23 15:00:00.000000,52,0.2,0,17.0,3.0,1002.00
1494,MAIN,2023-04-23 15:10:14.384974,41.300,2023-04-23 15:00:00.000000,52,0.2,0,17.0,3.0,1002.00
1495,MAIN,2023-04-23 15:15:16.227072,40.917,2023-04-23 15:00:00.000000,52,0.2,0,17.0,3.0,1003.00
1496,MAIN,2023-04-23 15:20:17.969060,42.650,2023-04-23 15:15:00.000000,45,0.2,0,17.0,3.0,1002.00
1497,MAIN,2023-04-23 15:25:19.714137,42.917,2023-04-23 15:15:00.000000,55,0.2,0,16.0,3.0,1002.00
1498,MAIN,2023-04-23 15:30:21.508218,41.333,2023-04-23 15:30:00.000000,55,0.2,0,16.0,3.0,1002.00
1499,MAIN,2023-04-23 15:35:23.203442,41.833,2023-04-23 15:30:00.000000,77,0.2,100,14.0,3.0,1003.00
1500,MAIN,2023-04-23 15:40:24.952543,41.950,2023-04-23 15:30:00.000000,77,0.2,100,14.0,3.0,1003.00
1501,MAIN,2023-04-23 15:45:26.856619,41.683,2023-04-23 15:45:00.000000,77,0.2,100,14.0,3.0,1003.00
1502,MAIN,2023-04-23 15:50:28.619682,40.567,2023-04-23 15:45:00.000000,55,0.2,0,16.0,3.0,1002.00
1503,MAIN,2023-04-23 15:55:30.384090,40.450,2023-04-23 15:45:00.000000,77,0.2,100,14.0,3.0,1003.00
1504,MAIN,2023-04-23 16:00:32.172084,40.883,2023-04-23 16:00:00.000000,77,1.0,100,14.0,3.0,1003.00
1505,MAIN,2023-04-23 16:05:33.992325,40.683,2023-04-23 16:00:00.000000,55,1.0,0,16.0,3.0,1002.00
1506,MAIN,2023-04-23 16:10:35.713330,39.967,2023-04-23 16:00:00.000000,77,1.0,100,14.0,3.0,1003.00
1507,MAIN,2023-04-23 16:15:37.398947,40.833,2023-04-23 16:15:00.000000,77,1.0,100,14.0,3.0,1003.00
1508,MAIN,2023-04-23 16:20:39.169911,39.883,2023-04-23 16:15:00.000000,94,1.0,100,12.0,3.0,1003.00
1509,MAIN,2023-04-23 16:25:40.942582,40.100,2023-04-23 16:15:00.000000,94,1.0,100,12.0,3.0,1003.00
1510,MAIN,2023-04-23 16:30:42.738852,40.700,2023-04-23 16:30:00.000000,94,1.0,25,12.0,3.0,1002.00
1511,MAIN,2023-04-23 16:35:44.564327,41.417,2023-04-23 16:30:00.000000,94,1.0,25,12.0,3.0,1002.00
1512,MAIN,2023-04-23 16:40:46.414344,41.600,2023-04-23 16:30:00.000000,94,1.0,25,12.0,3.0,1002.00
1513,MAIN,2023-04-23 16:45:48.189908,41.383,2023-04-23 16:45:00.000000,94,1.0,25,12.0,3.0,1002.00
1514,MAIN,2023-04-23 16:50:49.972771,40.383,2023-04-23 16:45:00.000000,88,1.0,25,12.0,3.0,1003.00
1515,MAIN,2023-04-23 16:55:51.733621,40.033,2023-04-23 16:45:00.000000,94,1.0,25,12.0,3.0,1002.00
1516,MAIN,2023-04-23 17:00:53.513676,40.150,2023-04-23 17:00:00.000000,94,4.6,25,12.0,3.0,1002.00
1517,MAIN,2023-04-23 17:05:55.473872,39.483,2023-04-23 17:00:00.000000,94,4.6,25,12.0,3.0,1002.00
1518,MAIN,2023-04-23 17:10:57.386781,39.817,2023-04-23 17:00:00.000000,94,4.6,25,12.0,3.0,1002.00
1519,MAIN,2023-04-23 17:15:59.246706,40.800,2023-04-23 17:15:00.000000,94,4.6,50,12.0,3.0,1002.00
1520,MAIN,2023-04-23 17:21:01.053044,40.850,2023-04-23 17:15:00.000000,94,4.6,50,12.0,3.0,1002.00
1521,MAIN,2023-04-23 17:26:03.017258,41.717,2023-04-23 17:15:00.000000,94,4.6,50,12.0,3.0,1002.00
1522,MAIN,2023-04-23 17:31:04.748811,40.050,2023-04-23 17:30:00.000000,88,4.6,50,12.0,3.0,1002.00
1523,MAIN,2023-04-23 17:36:06.741012,41.733,2023-04-23 17:30:00.000000,88,4.6,0,12.0,3.0,1001.00
1524,MAIN,2023-04-23 17:41:08.559286,39.767,2023-04-23 17:30:00.000000,88,4.6,0,12.0,3.0,1001.00
1525,MAIN,2023-04-23 17:46:10.292906,40.200,2023-04-23 17:45:00.000000,88,4.6,0,12.0,3.0,1001.00
1526,MAIN,2023-04-23 17:51:12.184603,40.250,2023-04-23 17:45:00.000000,88,4.6,25,12.0,3.0,1001.00
1527,MAIN,2023-04-23 17:56:13.956113,39.767,2023-04-23 17:45:00.000000,88,4.6,0,12.0,3.0,1001.00
1528,MAIN,2023-04-23 18:01:15.923470,38.900,2023-04-23 18:00:00.000000,88,0.2,0,12.0,3.0,1001.00
1529,MAIN,2023-04-23 18:06:17.696427,41.400,2023-04-23 18:00:00.000000,88,0.2,0,12.0,3.0,1001.00
1530,MAIN,2023-04-23 18:11:19.592024,40.700,2023-04-23 18:00:00.000000,88,0.2,0,12.0,3.0,1001.00
1531,MAIN,2023-04-23 18:16:21.475944,40.400,2023-04-23 18:15:00.000000,88,0.2,0,12.0,3.0,1000.00
1532,MAIN,2023-04-23 18:21:23.370918,39.633,2023-04-23 18:15:00.000000,88,0.2,0,12.0,3.0,1000.00
1533,MAIN,2023-04-23 18:26:25.135779,39.783,2023-04-23 18:15:00.000000,88,0.2,0,12.0,3.0,1000.00
1534,MAIN,2023-04-23 18:31:26.880255,40.333,2023-04-23 18:30:00.000000,88,0.2,0,12.0,3.0,1000.00
1535,MAIN,2023-04-23 18:36:28.679723,41.200,2023-04-23 18:30:00.000000,88,0.2,0,12.0,3.0,1000.00
1536,MAIN,2023-04-23 18:41:30.444345,39.833,2023-04-23 18:30:00.000000,88,0.2,0,12.0,3.0,1000.00
1537,MAIN,2023-04-23 18:46:32.243462,40.533,2023-04-23 18:45:00.000000,88,0.2,0,12.0,3.0,1000.00
1538,MAIN,2023-04-23 18:51:33.995900,39.667,2023-04-23 18:45:00.000000,88,0.2,0,12.0,3.0,1000.00
1539,MAIN,2023-04-23 18:56:35.788853,39.733,2023-04-23 18:45:00.000000,88,0.2,0,12.0,3.0,1000.00
1540,MAIN,2023-04-23 19:01:37.562528,40.983,2023-04-23 19:00:00.000000,88,0.0,0,12.0,1.0,1000.00
1541,MAIN,2023-04-23 19:06:39.576559,40.183,2023-04-23 19:00:00.000000,88,0.0,0,12.0,1.0,1000.00
1542,MAIN,2023-04-23 19:11:41.400213,38.117,2023-04-23 19:00:00.000000,88,0.0,0,12.0,1.0,1000.00
1543,MAIN,2023-04-23 19:16:43.183973,37.150,2023-04-23 19:00:00.000000,88,0.0,0,12.0,1.0,1000.00
1544,MAIN,2023-04-23 19:21:45.102099,37.250,2023-04-23 19:15:00.000000,88,0.0,100,12.0,1.0,1000.00
1545,MAIN,2023-04-23 19:26:46.832258,38.283,2023-04-23 19:15:00.000000,88,0.0,25,12.0,1.0,1000.00
1546,MAIN,2023-04-23 19:31:48.796491,38.083,2023-04-23 19:30:00.000000,82,0.0,100,13.0,1.0,1000.00
1547,MAIN,2023-04-23 19:36:50.597125,37.850,2023-04-23 19:30:00.000000,82,0.0,25,13.0,1.0,1000.00
1548,MAIN,2023-04-23 19:41:52.611327,37.083,2023-04-23 19:30:00.000000,82,0.0,100,13.0,1.0,1000.00
1549,MAIN,2023-04-23 19:46:54.474516,37.717,2023-04-23 19:45:00.000000,82,0.0,100,13.0,1.0,1000.00
1550,MAIN,2023-04-23 19:51:56.249889,38.283,2023-04-23 19:45:00.000000,82,0.0,100,13.0,1.0,1000.00
1551,MAIN,2023-04-23 19:56:58.020978,38.000,2023-04-23 19:45:00.000000,82,0.0,100,13.0,1.0,1000.00
1552,MAIN,2023-04-23 20:01:59.798434,37.633,2023-04-23 20:00:00.000000,82,0.2,100,13.0,1.0,1000.00
1553,MAIN,2023-04-23 20:07:01.743373,38.383,2023-04-23 20:00:00.000000,82,0.2,100,13.0,1.0,1000.00
1554,MAIN,2023-04-23 20:12:03.563691,38.383,2023-04-23 20:00:00.000000,82,0.2,100,13.0,1.0,1000.00
1555,MAIN,2023-04-23 20:17:05.463613,38.650,2023-04-23 20:15:00.000000,71,0.2,75,12.0,1.0,1000.00
1556,MAIN,2023-04-23 20:22:07.195691,38.733,2023-04-23 20:15:00.000000,71,0.8,75,12.0,1.0,1000.00
1557,MAIN,2023-04-23 20:27:08.965696,37.783,2023-04-23 20:15:00.000000,71,0.8,75,12.0,1.0,1000.00
1558,MAIN,2023-04-23 20:32:10.771972,37.250,2023-04-23 20:30:00.000000,82,0.8,75,11.0,1.0,1001.00
1559,MAIN,2023-04-23 20:37:12.516661,36.933,2023-04-23 20:30:00.000000,77,0.8,75,12.0,1.0,1001.00
1560,MAIN,2023-04-23 20:42:14.282693,36.600,2023-04-23 20:30:00.000000,82,0.8,75,11.0,1.0,1001.00
1561,MAIN,2023-04-23 20:47:16.201393,39.133,2023-04-23 20:45:00.000000,77,0.8,75,12.0,1.0,1001.00
1562,MAIN,2023-04-23 20:52:18.069121,38.717,2023-04-23 20:45:00.000000,82,0.8,75,11.0,1.0,1001.00
1563,MAIN,2023-04-23 20:57:19.836621,36.217,2023-04-23 20:45:00.000000,77,0.0,75,12.0,1.0,1001.00
1564,MAIN,2023-04-23 21:02:21.621986,39.767,2023-04-23 21:00:00.000000,77,0.0,75,12.0,1.0,1001.00
1565,MAIN,2023-04-23 21:07:23.418742,38.117,2023-04-23 21:00:00.000000,82,0.0,75,11.0,1.0,1001.00
1566,MAIN,2023-04-23 21:12:25.313581,35.900,2023-04-23 21:00:00.000000,82,0.0,75,11.0,1.0,1001.00
1567,MAIN,2023-04-23 21:17:27.043548,38.683,2023-04-23 21:15:00.000000,76,0.0,100,11.0,1.0,1001.00
1568,MAIN,2023-04-23 21:22:28.841022,38.100,2023-04-23 21:15:00.000000,76,0.0,100,11.0,1.0,1001.00
1569,MAIN,2023-04-23 21:27:30.596812,38.233,2023-04-23 21:15:00.000000,76,0.0,100,11.0,1.0,1001.00
1570,MAIN,2023-04-23 21:32:32.375336,39.883,2023-04-23 21:30:00.000000,76,0.0,100,11.0,1.0,1001.00
1571,MAIN,2023-04-23 21:37:34.147773,36.450,2023-04-23 21:30:00.000000,76,0.0,100,11.0,1.0,1001.00
1572,MAIN,2023-04-23 21:42:35.951334,36.383,2023-04-23 21:30:00.000000,76,0.0,100,11.0,1.0,1001.00
1573,MAIN,2023-04-23 21:47:37.712562,39.383,2023-04-23 21:45:00.000000,76,0.0,100,11.0,1.0,1001.00
1574,MAIN,2023-04-23 21:52:39.617715,37.617,2023-04-23 21:45:00.000000,76,0.0,100,11.0,1.0,1001.00
1575,MAIN,2023-04-23 21:57:41.478647,37.617,2023-04-23 21:45:00.000000,76,0.0,100,11.0,1.0,1001.00
1576,MAIN,2023-04-23 22:02:43.230650,37.883,2023-04-23 22:00:00.000000,76,0.0,100,11.0,1.0,1001.00
1577,MAIN,2023-04-23 22:07:45.041816,37.017,2023-04-23 22:00:00.000000,76,0.0,100,11.0,1.0,1001.00
