measurement_id,measured_at,s1_humidity,s2_humidity,s3_humidity,weather_measured_at,weather_humidity,weather_precipitation,weather_cloud,weather_temperature,weather_uv_index,weather_pressure
18562,2023-06-02 03:01:42.565576,68.970,171.090,84.800,2023-06-02 03:00:00.000000,66,0.0,100,11.0,1.0,1020.00
18559,2023-06-02 02:56:40.861954,68.920,171.000,84.440,2023-06-02 02:45:00.000000,71,0.0,100,11.0,1.0,1021.00
18556,2023-06-02 02:51:39.039642,68.540,171.310,84.730,2023-06-02 02:45:00.000000,71,0.0,100,11.0,1.0,1021.00
18553,2023-06-02 02:46:37.361454,68.780,171.210,84.740,2023-06-02 02:45:00.000000,71,0.0,100,11.0,1.0,1021.00
18550,2023-06-02 02:41:35.683805,68.780,171.280,84.810,2023-06-02 02:30:00.000000,66,0.0,100,11.0,1.0,1020.00
18547,2023-06-02 02:36:34.018863,68.810,171.150,84.730,2023-06-02 02:30:00.000000,66,0.0,100,11.0,1.0,1020.00
18544,2023-06-02 02:31:32.343813,68.890,171.470,84.580,2023-06-02 02:30:00.000000,71,0.0,100,11.0,1.0,1021.00
18541,2023-06-02 02:26:30.604206,68.750,171.070,84.700,2023-06-02 02:15:00.000000,71,0.0,100,11.0,1.0,1020.00
18538,2023-06-02 02:21:28.795419,68.400,171.160,84.570,2023-06-02 02:15:00.000000,71,0.0,100,11.0,1.0,1020.00
18535,2023-06-02 02:16:27.111613,68.890,171.380,84.860,2023-06-02 02:15:00.000000,71,0.0,100,11.0,1.0,1020.00
18532,2023-06-02 02:11:25.449743,69.180,171.200,84.620,2023-06-02 02:00:00.000000,71,0.0,100,11.0,1.0,1020.00
18529,2023-06-02 02:06:23.792648,68.780,171.080,84.500,2023-06-02 02:00:00.000000,71,0.0,100,11.0,1.0,1020.00
18526,2023-06-02 02:01:22.244043,69.140,171.050,84.590,2023-06-02 02:00:00.000000,71,0.0,100,11.0,1.0,1020.00
18523,2023-06-02 01:56:20.551488,69.060,171.230,84.560,2023-06-02 01:45:00.000000,71,0.0,100,11.0,1.0,1020.00
18520,2023-06-02 01:51:18.737051,68.270,171.290,84.510,2023-06-02 01:45:00.000000,71,0.0,100,11.0,1.0,1020.00
18517,2023-06-02 01:46:17.078873,68.770,171.400,84.730,2023-06-02 01:45:00.000000,71,0.0,100,11.0,1.0,1020.00
18514,2023-06-02 01:41:15.398052,69.230,171.290,84.690,2023-06-02 01:30:00.000000,71,0.0,100,11.0,1.0,1020.00
18511,2023-06-02 01:36:13.760656,68.980,171.130,84.460,2023-06-02 01:30:00.000000,71,0.0,100,11.0,1.0,1020.00
18508,2023-06-02 01:31:12.072479,68.480,171.210,84.450,2023-06-02 01:30:00.000000,71,0.0,100,11.0,1.0,1020.00
18505,2023-06-02 01:26:10.381082,68.420,171.030,84.670,2023-06-02 01:15:00.000000,67,0.0,100,12.0,1.0,1021.00
18502,2023-06-02 01:21:08.702996,68.800,171.070,84.700,2023-06-02 01:15:00.000000,67,0.0,100,12.0,1.0,1021.00
18499,2023-06-02 01:16:07.041982,69.570,171.340,84.670,2023-06-02 01:15:00.000000,67,0.0,100,12.0,1.0,1021.00
18496,2023-06-02 01:11:05.351885,69.150,171.230,84.430,2023-06-02 01:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18493,2023-06-02 01:06:03.589313,68.990,171.220,84.620,2023-06-02 01:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18490,2023-06-02 01:01:01.992499,68.750,171.140,84.490,2023-06-02 01:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18487,2023-06-02 00:56:00.328574,69.070,171.100,84.380,2023-06-02 00:45:00.000000,67,0.0,100,12.0,1.0,1020.00
18484,2023-06-02 00:50:58.551719,69.320,170.980,84.270,2023-06-02 00:45:00.000000,67,0.0,100,12.0,1.0,1020.00
18481,2023-06-02 00:45:56.918593,69.210,171.170,84.430,2023-06-02 00:45:00.000000,71,0.0,100,12.0,1.0,1021.00
18478,2023-06-02 00:40:55.204246,68.830,171.050,84.450,2023-06-02 00:30:00.000000,67,0.0,100,12.0,1.0,1020.00
18475,2023-06-02 00:35:53.474102,69.330,171.030,84.450,2023-06-02 00:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18472,2023-06-02 00:30:51.769604,68.040,171.200,84.470,2023-06-02 00:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18469,2023-06-02 00:25:50.125175,69.360,171.060,84.440,2023-06-02 00:15:00.000000,71,0.0,100,12.0,1.0,1021.00
18466,2023-06-02 00:20:48.303081,69.200,171.170,84.480,2023-06-02 00:15:00.000000,71,0.0,100,12.0,1.0,1021.00
18463,2023-06-02 00:15:46.669131,69.500,170.920,84.120,2023-06-02 00:15:00.000000,71,0.0,100,12.0,1.0,1021.00
18460,2023-06-02 00:10:44.867529,69.020,171.010,84.290,2023-06-02 00:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18457,2023-06-02 00:05:43.114909,69.620,171.140,83.780,2023-06-02 00:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18454,2023-06-02 00:00:41.444510,69.150,171.050,84.450,2023-06-02 00:00:00.000000,71,0.0,100,12.0,1.0,1021.00
18451,2023-06-01 23:55:39.728324,69.730,171.030,84.420,2023-06-01 23:45:00.000000,71,0.0,100,12.0,1.0,1021.00
18448,2023-06-01 23:50:38.052326,69.160,170.780,84.710,2023-06-01 23:45:00.000000,71,0.0,100,12.0,1.0,1021.00
18445,2023-06-01 23:45:36.390121,69.360,171.050,84.550,2023-06-01 23:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18442,2023-06-01 23:40:34.752376,69.180,171.130,84.530,2023-06-01 23:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18439,2023-06-01 23:35:33.033008,69.360,171.190,84.670,2023-06-01 23:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18436,2023-06-01 23:30:31.353307,69.520,171.300,84.680,2023-06-01 23:30:00.000000,71,0.0,100,12.0,1.0,1021.00
18433,2023-06-01 23:25:29.682327,68.940,171.110,84.590,2023-06-01 23:15:00.000000,71,0.0,75,12.0,1.0,1021.00
18430,2023-06-01 23:20:28.011107,69.650,171.100,84.570,2023-06-01 23:15:00.000000,71,0.0,75,12.0,1.0,1021.00
18427,2023-06-01 23:15:26.331777,69.080,171.090,84.610,2023-06-01 23:00:00.000000,77,0.0,75,12.0,1.0,1020.00
18424,2023-06-01 23:10:24.672428,69.490,170.870,84.630,2023-06-01 23:00:00.000000,76,0.0,25,11.0,1.0,1020.00
18421,2023-06-01 23:05:23.029100,69.940,170.880,84.640,2023-06-01 23:00:00.000000,76,0.0,25,11.0,1.0,1020.00
18418,2023-06-01 23:00:21.310568,69.820,171.150,84.630,2023-06-01 23:00:00.000000,76,0.0,25,11.0,1.0,1020.00
18415,2023-06-01 22:55:19.655198,69.650,171.090,84.630,2023-06-01 22:45:00.000000,76,0.0,25,11.0,1.0,1020.00
18412,2023-06-01 22:50:17.973584,69.300,171.130,84.730,2023-06-01 22:45:00.000000,76,0.0,25,11.0,1.0,1020.00
18409,2023-06-01 22:45:16.268071,69.420,170.640,84.710,2023-06-01 22:45:00.000000,76,0.0,25,11.0,1.0,1020.00
18406,2023-06-01 22:40:14.448146,69.030,170.920,84.760,2023-06-01 22:30:00.000000,76,0.0,25,11.0,1.0,1020.00
18403,2023-06-01 22:35:12.646463,69.490,170.970,84.950,2023-06-01 22:30:00.000000,77,0.0,75,12.0,1.0,1020.00
18400,2023-06-01 22:30:10.956708,69.950,170.980,84.930,2023-06-01 22:30:00.000000,82,0.0,0,11.0,1.0,1020.00
18397,2023-06-01 22:25:09.319942,69.800,171.060,84.820,2023-06-01 22:15:00.000000,82,0.0,0,11.0,1.0,1020.00
18394,2023-06-01 22:20:07.613811,69.210,170.880,84.710,2023-06-01 22:15:00.000000,82,0.0,0,11.0,1.0,1020.00
18391,2023-06-01 22:15:06.057650,69.490,170.990,84.990,2023-06-01 22:15:00.000000,77,0.0,0,12.0,1.0,1020.00
18388,2023-06-01 22:10:04.436817,69.880,170.770,85.020,2023-06-01 22:00:00.000000,77,0.0,0,12.0,1.0,1020.00
18385,2023-06-01 22:05:02.693731,70.780,170.940,85.070,2023-06-01 22:00:00.000000,77,0.0,0,12.0,1.0,1020.00
18382,2023-06-01 22:00:00.976089,69.570,170.960,84.810,2023-06-01 22:00:00.000000,77,0.0,0,12.0,1.0,1020.00
18379,2023-06-01 21:54:58.936473,69.430,170.970,84.800,2023-06-01 21:45:00.000000,77,0.0,0,12.0,1.0,1020.00
18376,2023-06-01 21:49:57.298949,69.940,171.060,85.060,2023-06-01 21:45:00.000000,77,0.0,0,12.0,1.0,1020.00
18373,2023-06-01 21:44:55.438434,69.350,170.820,84.970,2023-06-01 21:30:00.000000,77,0.0,0,12.0,1.0,1020.00
18370,2023-06-01 21:39:53.712825,69.540,171.060,84.720,2023-06-01 21:30:00.000000,77,0.0,0,12.0,1.0,1020.00
18367,2023-06-01 21:34:52.028330,70.410,170.880,84.940,2023-06-01 21:30:00.000000,77,0.0,0,12.0,1.0,1020.00
18364,2023-06-01 21:29:49.572926,69.600,171.090,84.810,2023-06-01 21:15:00.000000,72,0.0,0,13.0,1.0,1020.00
18361,2023-06-01 21:24:47.760965,69.620,170.690,84.920,2023-06-01 21:15:00.000000,72,0.0,0,13.0,1.0,1020.00
18358,2023-06-01 21:19:45.995048,69.550,171.170,84.960,2023-06-01 21:15:00.000000,72,0.0,0,13.0,1.0,1020.00
18355,2023-06-01 21:14:44.127695,70.280,170.790,84.940,2023-06-01 21:00:00.000000,72,0.0,0,13.0,1.0,1020.00
18352,2023-06-01 21:09:42.438387,70.650,170.700,84.790,2023-06-01 21:00:00.000000,72,0.0,0,13.0,1.0,1020.00
18349,2023-06-01 21:04:40.797877,69.460,170.610,84.690,2023-06-01 21:00:00.000000,72,0.0,0,13.0,1.0,1020.00
18346,2023-06-01 20:59:38.978821,69.640,170.780,84.750,2023-06-01 20:45:00.000000,72,0.0,0,13.0,1.0,1020.00
18343,2023-06-01 20:54:37.315766,70.400,170.580,85.000,2023-06-01 20:45:00.000000,67,0.0,0,14.0,1.0,1020.00
18340,2023-06-01 20:49:35.539235,69.590,170.730,84.690,2023-06-01 20:45:00.000000,72,0.0,0,13.0,1.0,1020.00
18337,2023-06-01 20:44:33.672340,70.230,170.640,84.610,2023-06-01 20:30:00.000000,72,0.0,0,13.0,1.0,1020.00
18334,2023-06-01 20:39:31.881856,70.310,170.630,84.710,2023-06-01 20:30:00.000000,72,0.0,0,13.0,1.0,1020.00
18331,2023-06-01 20:34:30.250823,70.230,170.660,84.570,2023-06-01 20:30:00.000000,72,0.0,0,13.0,1.0,1020.00
18328,2023-06-01 20:29:28.570073,70.220,170.760,84.620,2023-06-01 20:15:00.000000,67,0.0,0,14.0,1.0,1020.00
18325,2023-06-01 20:24:26.856132,70.480,170.720,84.750,2023-06-01 20:15:00.000000,67,0.0,0,14.0,1.0,1020.00
18322,2023-06-01 20:19:25.232903,70.310,170.630,84.710,2023-06-01 20:15:00.000000,67,0.0,0,14.0,1.0,1020.00
18319,2023-06-01 20:14:23.352631,69.890,170.700,84.820,2023-06-01 20:00:00.000000,67,0.0,0,15.0,1.0,1020.00
18316,2023-06-01 20:09:21.631520,69.900,170.350,84.880,2023-06-01 20:00:00.000000,67,0.0,0,15.0,1.0,1019.00
18313,2023-06-01 20:04:19.747766,70.770,170.730,84.850,2023-06-01 20:00:00.000000,67,0.0,0,15.0,1.0,1020.00
18310,2023-06-01 19:59:18.109374,70.240,170.670,84.620,2023-06-01 19:45:00.000000,67,0.0,0,15.0,4.0,1020.00
18307,2023-06-01 19:54:16.393833,70.420,170.700,84.580,2023-06-01 19:45:00.000000,67,0.0,0,15.0,4.0,1020.00
18304,2023-06-01 19:49:14.714322,70.050,170.570,84.620,2023-06-01 19:45:00.000000,67,0.0,0,15.0,4.0,1019.00
18301,2023-06-01 19:44:13.098921,70.460,170.520,84.390,2023-06-01 19:30:00.000000,67,0.0,0,15.0,4.0,1020.00
18298,2023-06-01 19:39:11.420858,70.800,170.310,84.360,2023-06-01 19:30:00.000000,67,0.0,0,15.0,4.0,1020.00
18295,2023-06-01 19:34:09.733776,71.170,170.440,84.490,2023-06-01 19:30:00.000000,67,0.0,0,15.0,4.0,1020.00
18292,2023-06-01 19:29:08.069807,70.700,170.510,84.200,2023-06-01 19:15:00.000000,63,0.0,0,16.0,4.0,1019.00
18289,2023-06-01 19:24:06.405935,70.650,170.420,83.860,2023-06-01 19:15:00.000000,63,0.0,0,16.0,4.0,1019.00
18286,2023-06-01 19:19:04.690994,70.820,170.350,83.770,2023-06-01 19:15:00.000000,63,0.0,0,16.0,4.0,1019.00
18283,2023-06-01 19:14:03.009507,70.690,170.530,83.270,2023-06-01 19:00:00.000000,63,0.0,0,17.0,4.0,1019.00
18280,2023-06-01 19:09:01.335410,70.550,170.330,82.070,2023-06-01 19:00:00.000000,63,0.0,0,17.0,4.0,1019.00
18277,2023-06-01 19:03:59.674991,70.520,170.430,81.310,2023-06-01 19:00:00.000000,63,0.0,0,17.0,4.0,1019.00
18274,2023-06-01 18:58:58.006404,70.730,170.140,78.640,2023-06-01 18:45:00.000000,63,0.0,0,17.0,5.0,1019.00
18271,2023-06-01 18:53:56.236058,71.300,170.410,75.920,2023-06-01 18:45:00.000000,63,0.0,0,17.0,5.0,1019.00
18268,2023-06-01 18:48:54.463635,70.980,170.140,81.230,2023-06-01 18:45:00.000000,63,0.0,0,17.0,5.0,1019.00
18265,2023-06-01 18:43:52.735166,71.450,170.430,82.400,2023-06-01 18:30:00.000000,63,0.0,0,17.0,5.0,1019.00
18262,2023-06-01 18:38:50.894307,70.930,170.110,83.980,2023-06-01 18:30:00.000000,63,0.0,0,17.0,5.0,1019.00
18259,2023-06-01 18:33:49.106451,70.410,170.310,84.600,2023-06-01 18:30:00.000000,63,0.0,0,17.0,5.0,1019.00
18256,2023-06-01 18:28:47.442105,70.900,170.410,86.070,2023-06-01 18:15:00.000000,60,0.0,0,18.0,5.0,1019.00
18253,2023-06-01 18:23:45.769732,70.870,170.050,86.140,2023-06-01 18:15:00.000000,60,0.0,0,18.0,5.0,1019.00
18250,2023-06-01 18:18:44.011807,71.720,170.050,86.440,2023-06-01 18:15:00.000000,60,0.0,0,18.0,5.0,1019.00
18247,2023-06-01 18:13:42.311802,71.430,170.440,86.460,2023-06-01 18:00:00.000000,49,0.0,0,20.0,5.0,1019.00
18244,2023-06-01 18:08:40.526939,70.970,170.080,86.000,2023-06-01 18:00:00.000000,49,0.0,0,20.0,5.0,1019.00
18241,2023-06-01 18:03:38.834474,71.990,170.190,85.990,2023-06-01 18:00:00.000000,49,0.0,0,20.0,5.0,1019.00
18238,2023-06-01 17:58:36.187138,71.880,170.430,86.290,2023-06-01 17:45:00.000000,49,0.0,0,20.0,6.0,1019.00
18235,2023-06-01 17:53:34.505060,71.740,170.200,86.290,2023-06-01 17:45:00.000000,49,0.0,0,20.0,6.0,1019.00
18232,2023-06-01 17:48:32.708238,71.760,170.270,86.430,2023-06-01 17:45:00.000000,49,0.0,0,20.0,6.0,1019.00
18229,2023-06-01 17:43:31.044079,72.090,170.050,86.230,2023-06-01 17:30:00.000000,49,0.0,0,20.0,6.0,1019.00
18226,2023-06-01 17:38:29.414368,72.930,170.240,86.360,2023-06-01 17:30:00.000000,49,0.0,0,20.0,6.0,1019.00
18223,2023-06-01 17:33:27.729943,72.350,170.230,86.260,2023-06-01 17:30:00.000000,49,0.0,0,20.0,6.0,1019.00
18220,2023-06-01 17:28:26.071369,72.880,170.570,86.530,2023-06-01 17:15:00.000000,46,0.0,0,20.0,6.0,1019.00
18217,2023-06-01 17:23:24.244058,72.230,170.180,86.230,2023-06-01 17:15:00.000000,46,0.0,0,20.0,6.0,1019.00
18214,2023-06-01 17:18:22.566419,73.020,170.200,86.430,2023-06-01 17:15:00.000000,46,0.0,0,20.0,6.0,1019.00
18211,2023-06-01 17:13:20.888597,73.400,170.600,86.680,2023-06-01 17:00:00.000000,46,0.0,0,21.0,6.0,1019.00
18208,2023-06-01 17:08:19.268315,74.000,170.410,86.250,2023-06-01 17:00:00.000000,46,0.0,0,21.0,6.0,1019.00
18205,2023-06-01 17:03:17.437041,74.230,170.440,86.390,2023-06-01 17:00:00.000000,46,0.0,0,21.0,6.0,1019.00
18202,2023-06-01 16:58:15.756810,73.900,170.180,86.420,2023-06-01 16:45:00.000000,46,0.0,0,21.0,6.0,1019.00
18199,2023-06-01 16:53:13.916114,72.600,170.130,86.350,2023-06-01 16:45:00.000000,49,0.0,0,20.0,6.0,1019.00
18196,2023-06-01 16:48:12.230797,70.290,169.920,86.560,2023-06-01 16:45:00.000000,46,0.0,0,21.0,6.0,1019.00
18193,2023-06-01 16:43:10.543153,69.700,169.740,86.050,2023-06-01 16:30:00.000000,49,0.0,0,20.0,6.0,1019.00
18190,2023-06-01 16:38:08.790464,67.390,169.310,85.850,2023-06-01 16:30:00.000000,46,0.0,0,21.0,6.0,1019.00
18187,2023-06-01 16:33:06.913598,65.950,169.310,85.460,2023-06-01 16:30:00.000000,46,0.0,0,21.0,6.0,1019.00
18184,2023-06-01 16:28:05.243538,65.080,168.990,85.450,2023-06-01 16:15:00.000000,49,0.0,0,21.0,6.0,1020.00
18181,2023-06-01 16:23:03.555672,65.240,169.190,85.260,2023-06-01 16:15:00.000000,49,0.0,0,21.0,6.0,1020.00
18178,2023-06-01 16:18:01.890901,65.040,169.140,85.090,2023-06-01 16:15:00.000000,49,0.0,0,21.0,6.0,1020.00
18175,2023-06-01 16:13:00.202004,64.670,169.040,85.330,2023-06-01 16:00:00.000000,49,0.0,0,20.0,6.0,1020.00
18172,2023-06-01 16:07:58.516059,65.540,169.060,85.330,2023-06-01 16:00:00.000000,49,0.0,0,20.0,6.0,1020.00
18169,2023-06-01 16:02:56.848131,65.050,169.190,85.230,2023-06-01 16:00:00.000000,49,0.0,0,20.0,6.0,1020.00
18166,2023-06-01 15:57:55.014616,65.690,169.100,85.390,2023-06-01 15:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18163,2023-06-01 15:52:53.175782,65.720,169.210,85.560,2023-06-01 15:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18160,2023-06-01 15:47:51.514643,65.230,169.130,85.630,2023-06-01 15:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18157,2023-06-01 15:42:49.848069,65.740,169.030,85.410,2023-06-01 15:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18154,2023-06-01 15:37:48.226120,65.960,169.080,85.460,2023-06-01 15:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18151,2023-06-01 15:32:46.475569,65.710,169.000,85.410,2023-06-01 15:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18148,2023-06-01 15:27:44.802484,65.430,169.080,85.850,2023-06-01 15:15:00.000000,49,0.0,0,20.0,6.0,1020.00
18145,2023-06-01 15:22:43.175961,65.500,169.070,85.420,2023-06-01 15:15:00.000000,49,0.0,0,20.0,6.0,1020.00
18142,2023-06-01 15:17:41.471400,65.060,169.000,85.590,2023-06-01 15:15:00.000000,49,0.0,0,20.0,6.0,1020.00
18139,2023-06-01 15:12:39.683650,65.750,169.090,85.620,2023-06-01 15:00:00.000000,49,0.0,0,20.0,6.0,1020.00
18136,2023-06-01 15:07:37.603865,66.170,169.130,85.700,2023-06-01 15:00:00.000000,49,0.0,0,20.0,6.0,1020.00
18133,2023-06-01 15:02:35.720013,66.220,168.880,85.330,2023-06-01 14:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18130,2023-06-01 14:57:33.728367,65.930,169.010,85.410,2023-06-01 14:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18127,2023-06-01 14:52:31.819487,66.150,168.910,84.140,2023-06-01 14:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18124,2023-06-01 14:47:30.022681,65.920,168.830,85.630,2023-06-01 14:45:00.000000,49,0.0,0,20.0,6.0,1020.00
18121,2023-06-01 14:42:28.098859,66.720,168.810,84.660,2023-06-01 14:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18118,2023-06-01 14:37:26.328345,65.610,168.830,84.110,2023-06-01 14:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18115,2023-06-01 14:32:24.411598,66.360,168.780,84.140,2023-06-01 14:30:00.000000,49,0.0,0,20.0,6.0,1020.00
18112,2023-06-01 14:27:22.661284,66.680,168.760,84.630,2023-06-01 14:15:00.000000,46,0.0,0,21.0,1.0,1021.00
18109,2023-06-01 14:22:20.993407,66.030,168.780,83.810,2023-06-01 14:15:00.000000,53,0.0,0,20.0,6.0,1021.00
18106,2023-06-01 14:17:19.347573,66.270,168.490,83.840,2023-06-01 14:15:00.000000,46,0.0,0,21.0,6.0,1021.00
18103,2023-06-01 14:12:17.026918,66.270,168.360,84.390,2023-06-01 14:00:00.000000,46,0.0,0,21.0,6.0,1021.00
18100,2023-06-01 14:07:15.369000,66.540,168.520,84.330,2023-06-01 14:00:00.000000,53,0.0,0,20.0,6.0,1021.00
18097,2023-06-01 14:02:13.730308,65.870,168.740,84.060,2023-06-01 13:45:00.000000,53,0.0,0,20.0,6.0,1021.00
18094,2023-06-01 13:57:12.143756,65.670,168.480,83.840,2023-06-01 13:45:00.000000,53,0.0,0,20.0,6.0,1021.00
18091,2023-06-01 13:52:10.436564,66.200,168.470,83.510,2023-06-01 13:45:00.000000,53,0.0,0,20.0,6.0,1021.00
18088,2023-06-01 13:47:08.767885,66.360,168.370,83.830,2023-06-01 13:45:00.000000,53,0.0,0,20.0,6.0,1021.00
18085,2023-06-01 13:42:07.103938,67.000,168.390,83.910,2023-06-01 13:30:00.000000,46,0.0,0,21.0,6.0,1021.00
18082,2023-06-01 13:37:05.356807,66.850,168.390,84.330,2023-06-01 13:30:00.000000,53,0.0,0,20.0,6.0,1021.00
18079,2023-06-01 13:32:03.553363,66.940,168.470,84.330,2023-06-01 13:30:00.000000,46,0.0,0,20.0,6.0,1021.00
18076,2023-06-01 13:27:01.899409,66.750,168.230,84.410,2023-06-01 13:15:00.000000,52,0.0,0,19.0,6.0,1021.00
18073,2023-06-01 13:22:00.090134,66.850,168.390,84.450,2023-06-01 13:15:00.000000,52,0.0,0,19.0,6.0,1021.00
18070,2023-06-01 13:16:58.339098,67.140,168.560,84.400,2023-06-01 13:15:00.000000,52,0.0,0,19.0,6.0,1021.00
18067,2023-06-01 13:11:56.639925,67.170,168.460,84.420,2023-06-01 13:00:00.000000,52,0.0,0,19.0,6.0,1021.00
18064,2023-06-01 13:06:54.979607,66.740,168.420,84.620,2023-06-01 13:00:00.000000,52,0.0,0,19.0,6.0,1021.00
18061,2023-06-01 13:01:53.293101,67.570,168.630,84.380,2023-06-01 13:00:00.000000,52,0.0,0,19.0,6.0,1021.00
18058,2023-06-01 12:56:51.608409,66.750,168.450,84.330,2023-06-01 12:45:00.000000,52,0.0,0,19.0,6.0,1021.00
18055,2023-06-01 12:51:49.937135,66.400,168.530,84.360,2023-06-01 12:45:00.000000,52,0.0,0,19.0,6.0,1021.00
18052,2023-06-01 12:46:48.269338,67.290,168.420,84.100,2023-06-01 12:45:00.000000,52,0.0,0,19.0,6.0,1021.00
18049,2023-06-01 12:41:46.587861,67.820,168.690,84.190,2023-06-01 12:30:00.000000,52,0.0,0,19.0,6.0,1021.00
18046,2023-06-01 12:36:44.917871,67.230,168.610,84.020,2023-06-01 12:30:00.000000,52,0.0,0,19.0,6.0,1021.00
18043,2023-06-01 12:31:43.238107,67.080,168.650,84.080,2023-06-01 12:30:00.000000,52,0.0,0,19.0,6.0,1021.00
18040,2023-06-01 12:26:41.587668,67.320,168.430,83.820,2023-06-01 12:15:00.000000,52,0.0,0,18.0,6.0,1021.00
18037,2023-06-01 12:21:39.888092,68.020,168.630,84.300,2023-06-01 12:15:00.000000,52,0.0,0,18.0,6.0,1021.00
18034,2023-06-01 12:16:37.924028,67.300,168.770,84.200,2023-06-01 12:15:00.000000,52,0.0,0,18.0,6.0,1021.00
18031,2023-06-01 12:11:36.286422,68.030,168.780,84.460,2023-06-01 12:00:00.000000,52,0.0,0,18.0,6.0,1021.00
18028,2023-06-01 12:06:34.475346,67.570,168.730,84.590,2023-06-01 12:00:00.000000,52,0.0,0,18.0,6.0,1021.00
18025,2023-06-01 12:01:32.811995,67.460,168.990,84.980,2023-06-01 12:00:00.000000,52,0.0,0,18.0,6.0,1021.00
18022,2023-06-01 11:56:31.133126,68.490,168.480,85.270,2023-06-01 11:45:00.000000,52,0.0,0,18.0,6.0,1021.00
18019,2023-06-01 11:51:29.436263,67.920,168.670,85.470,2023-06-01 11:45:00.000000,52,0.0,0,18.0,6.0,1021.00
18016,2023-06-01 11:46:27.833727,67.750,168.500,85.460,2023-06-01 11:30:00.000000,52,0.0,0,18.0,6.0,1021.00
18013,2023-06-01 11:41:26.248793,68.510,168.460,85.300,2023-06-01 11:30:00.000000,52,0.0,0,18.0,6.0,1021.00
18010,2023-06-01 11:36:24.634529,68.430,168.480,85.160,2023-06-01 11:30:00.000000,52,0.0,0,18.0,6.0,1021.00
18007,2023-06-01 11:31:22.983000,67.940,168.640,85.420,2023-06-01 11:30:00.000000,52,0.0,0,18.0,6.0,1021.00
18004,2023-06-01 11:26:21.299836,66.990,168.470,85.270,2023-06-01 11:15:00.000000,59,0.0,0,17.0,6.0,1022.00
18001,2023-06-01 11:21:19.716537,68.550,168.340,85.420,2023-06-01 11:15:00.000000,59,0.0,0,17.0,6.0,1022.00
17998,2023-06-01 11:16:18.040353,68.260,168.550,85.420,2023-06-01 11:15:00.000000,59,0.0,0,17.0,6.0,1022.00
17995,2023-06-01 11:11:16.368076,68.270,168.650,85.380,2023-06-01 11:00:00.000000,59,0.0,0,17.0,6.0,1022.00
17992,2023-06-01 11:06:14.675960,68.490,168.600,85.110,2023-06-01 11:00:00.000000,59,0.0,0,17.0,6.0,1022.00
17989,2023-06-01 11:01:13.015805,68.740,168.800,85.320,2023-06-01 11:00:00.000000,59,0.0,0,17.0,6.0,1022.00
17986,2023-06-01 10:56:11.331040,68.990,168.950,85.580,2023-06-01 10:45:00.000000,59,0.0,0,17.0,6.0,1022.00
17983,2023-06-01 10:51:09.680149,68.690,168.970,85.710,2023-06-01 10:45:00.000000,55,0.0,0,17.0,6.0,1022.00
17980,2023-06-01 10:46:08.103075,68.350,168.860,86.050,2023-06-01 10:45:00.000000,59,0.0,0,17.0,6.0,1022.00
17977,2023-06-01 10:41:06.456174,68.450,168.930,86.850,2023-06-01 10:30:00.000000,55,0.0,0,17.0,6.0,1022.00
17974,2023-06-01 10:36:04.786973,69.270,169.440,87.390,2023-06-01 10:30:00.000000,59,0.0,0,17.0,6.0,1022.00
17971,2023-06-01 10:31:02.872921,69.170,169.930,88.120,2023-06-01 10:15:00.000000,59,0.0,0,16.0,6.0,1022.00
17968,2023-06-01 10:26:01.227530,68.930,169.920,88.270,2023-06-01 10:15:00.000000,59,0.0,0,16.0,6.0,1022.00
17965,2023-06-01 10:20:59.519169,68.850,170.190,88.340,2023-06-01 10:15:00.000000,59,0.0,0,16.0,6.0,1022.00
17962,2023-06-01 10:15:57.875542,68.580,170.120,88.560,2023-06-01 10:15:00.000000,63,0.0,0,15.0,6.0,1022.00
17959,2023-06-01 10:10:55.888359,69.170,169.940,88.420,2023-06-01 10:00:00.000000,63,0.0,0,15.0,6.0,1022.00
17956,2023-06-01 10:05:54.179684,68.570,170.010,88.190,2023-06-01 10:00:00.000000,59,0.0,0,16.0,6.0,1022.00
17953,2023-06-01 10:00:52.501060,68.980,170.030,88.020,2023-06-01 10:00:00.000000,63,0.0,0,15.0,6.0,1022.00
